block,code,msg_type,sender,pool_id,denom_in,amount_in,denom_out,amount_out
4708083,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ahdgsk8g9xvk2q8f9drl402asaja4mnusf3rx0,611,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,379501791,gamm/pool/611,8282730970617594287
4708084,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo15njalgyjduf007q5nnkn02qsx7duq2khdkjdm9,1,uosmo,116899,gamm/pool/1,550764169526841575
4708085,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo19sxavsthexrupfgert59gaayq5jpf9xt3vjlr8,611,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,76785204,gamm/pool/611,1675850398209547812
4708089,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10dryrthqgvjywzrmhwzwe5wrw2tgnu9je3ng6r,611,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,102561814,gamm/pool/611,2238425298727722489
4708089,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13untj4dkgdfe9glkkf8kt6mggyarqejc20mfkh,678,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,60065400,gamm/pool/678,5932768100044814447
4708089,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1amjqua66ukvlsl4snpczsuz0katq8yyh8q2un0,712,uosmo,4668049,gamm/pool/712,316982375004311115
4708090,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1q3q6f93k9qra4dg3z5vq7jrukrq7u7asa2hyht,1,uosmo,164562,gamm/pool/1,775301989263715933
4708090,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1f923gcmmk06lu3xhjfsx35eh9yq4w8apj2tlc6,605,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,952949,gamm/pool/605,86191870810274688
4708090,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1mapf60lyl2lyj57n7kedt9mhey0q7ugy7g3vl6,611,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,26860439,gamm/pool/611,586231135019130918
4708093,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1z6l6utmx838vl8tayxlt7lnmkph7pqz9m4tdnd,712,uosmo,1100000,gamm/pool/712,74695123666991643
4708093,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1p3mw08u8avzc3plq000thuwk4fv6j360xhufvs,1,uosmo,830055,gamm/pool/1,3910559573597611096
4708095,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13untj4dkgdfe9glkkf8kt6mggyarqejc20mfkh,678,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,60138745,gamm/pool/678,5940376509047023511
4708099,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo16ajddqwxajwmljvu2dm30fd4plh5kqtyp4l25z,704,uosmo,3000000,gamm/pool/704,123384736666637410
4708101,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1rw994l234kcd37q6j9c95x56rpqnh8fp3jxv6t,712,uosmo,184194,gamm/pool/712,12507629633748368
4708101,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,600,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,9073377,gamm/pool/600,106459262377813
4708103,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,3,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,1218764,gamm/pool/3,18710077615520860984
4708103,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1musw957g39rrjxaymemxur2dyyxhmmzplheklk,606,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,3570999000,gamm/pool/606,209525759699387573234
4708105,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1n63fjnckcd9md2x7slczgyv26jsx8gsk692tsg,712,uosmo,9059471,gamm/pool/712,615179119364597802
4708106,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1l75hp5tdhytl58fmr95g2xfvzxu22uwnm3j7ht,1,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,359049,gamm/pool/1,13244392908473284397
4708106,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,3,uosmo,6743150,gamm/pool/3,336981451167710838757
4708110,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1f9ujvs86xhvhntklu8hz3glz6322ak6hpy4cgv,1,uosmo,1523718,gamm/pool/1,7178812389755943831
4708111,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1szv2gzvmk27sgpeajhtjdmexl38kxpkxxqsed5,719,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,2126631,gamm/pool/719,33350721427024242178
4708115,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10tauugmsa6uu6wlt3lc8sx5ttf4a0ckx8qkk7g,712,uosmo,142255,gamm/pool/712,9659734132076862
4708117,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo16jcchenv2p4fepjptuuwl82j3gks2dt5lne86a,704,uosmo,4000000,gamm/pool/704,164424292254018149
4708118,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1u0v23axt4zlztdvjlt985dpw0y5zu3xelmfa0c,643,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,23536018,gamm/pool/643,33900447994341466
4708118,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo178swfpjp3qwes3wj8ffzqla9m56ewzxm0k49xk,662,uosmo,563296,gamm/pool/662,266725564907448288
4708120,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1c2pcqav042fpu7w9rvs2h6qna0hkh57em0z458,712,uosmo,190000000,gamm/pool/712,12901687578241020901
4708120,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1pv8a4jpkem62n6x8ml8tsf4gr2mk2lcv24vydp,9,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,49054311,gamm/pool/9,28617812281184757806
4708120,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo14qpj6rgumle9py82arphns6ytknkn20fjgfsss,1,uosmo,398274,gamm/pool/1,1876421809662889099
4708121,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1cv3jzxs26mu09vgmjhvpnschgzwa90w8agtflw,1,uosmo,14269570,gamm/pool/1,67229419951327270427
4708122,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1szv2gzvmk27sgpeajhtjdmexl38kxpkxxqsed5,712,uosmo,2721405,gamm/pool/712,184791013736114636
4708125,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1pv8a4jpkem62n6x8ml8tsf4gr2mk2lcv24vydp,9,uosmo,111633,gamm/pool/9,41861086158311777490
4708129,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1tlkhrt874den98e0jed4qsamhf2r85ps3sxc3g,601,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,10483141,gamm/pool/601,70585346049481222
4708129,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1s65shcag8plgyswuw7hfrmpcj5tsk3upkggeve,719,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,10057794,gamm/pool/719,157931814141933796460
4708129,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1g677y94vxgw0xdmyxhw3fnjwvmry3090kppguj,704,uosmo,201431,gamm/pool/704,8278934519822346
4708130,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1y90tjhsry79xqa72m2gfasa6ny82qr63zh3eyp,648,uosmo,8296814,gamm/pool/648,7118976520654002467456
4708131,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1l68pmyeq8l2gn0td0zq8hs3ynesv7rs2uxxp5v,712,uosmo,6764119,gamm/pool/712,459252188954906521
4708134,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1jjj7yh9ch0qgxmhh0hexy9ajdflwxu3npxe2dv,662,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,40097670,gamm/pool/662,158766802344265
4708140,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1s65shcag8plgyswuw7hfrmpcj5tsk3upkggeve,674,uosmo,5360358,gamm/pool/674,957927429994534924
4708142,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1vjrx0lks65yefnsz4xk92vugda2z25esvq85hn,649,ibc/F6B691D5F7126579DDC87357B09D653B47FDCE0A3383FF33C8D8B544FE29A8A6,1374,gamm/pool/649,5377918912721722043
4708144,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10wu2vcpe7nven4udxvmwn3pz5cl4c9hr4mcd96,3,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,55596,gamm/pool/3,853495412457688455
4708144,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1fwdj3p3l2l5tgfwgymg9suc44cks2fv88z0nfn,578,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,105809241,gamm/pool/578,87426692009440930
4708147,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1r8ahl5x97wxv60lwej8gzywzv68vvgtkm72ue2,712,uosmo,353198,gamm/pool/712,23980265798698707
4708150,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10wu2vcpe7nven4udxvmwn3pz5cl4c9hr4mcd96,601,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,207455,gamm/pool/601,1397596716898931
4708153,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1pluvppw3973qkk5rt8w0mmdsqx03hy6xl84etm,690,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,3900000,gamm/pool/690,1145142800698339345
4708154,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1vhqkcanxsk2g23gvhw9dsne83xjc0qm2m06yqu,1,uosmo,31656,gamm/pool/1,149125462727215811
4708155,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10wu2vcpe7nven4udxvmwn3pz5cl4c9hr4mcd96,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,3789303,gamm/pool/604,9216336057015
4708157,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1twqplv0rexm59er6wemj6pdfa53y5rcakpg3uk,719,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,4471711,gamm/pool/719,70206376382160867338
4708158,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1y5ywjv9ua53k3c9wwa5xncqynznn6ss5rg4dat,704,uosmo,1724617,gamm/pool/704,70882740438057614
4708160,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10wu2vcpe7nven4udxvmwn3pz5cl4c9hr4mcd96,719,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,53086,gamm/pool/719,833448231387362507
4708162,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,712,uosmo,62000000,gamm/pool/712,4209685436968161165
4708162,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1r6x4peu7qzldpf52l9d8t2gf0nh7nqpr6wkdx7,662,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,54193218,gamm/pool/662,214578157393359
4708164,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1u9eqmr8g5n25fv9mycnhxwlgg4r44l9qhjhwtg,619,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,623351,gamm/pool/619,17643502207880013
4708164,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lyvk38nt0ppcsxwkc5jeffeuxg9rj34059k3t4,678,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,339815,gamm/pool/678,33517936626598870
4708165,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1kxldgfz4ave9u2xqkkcgx4vpvpfp5vpyknakv2,553,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,1908278608,gamm/pool/553,7774357306149377630919388
4708168,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lyvk38nt0ppcsxwkc5jeffeuxg9rj34059k3t4,678,uosmo,154429,gamm/pool/678,17198760877252061
4708170,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13cml6dnte6q8mszvpe48efkxtwrk4vz0fafze2,722,uosmo,101164437,gamm/pool/722,251862996850233390313
4708171,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1tlkhrt874den98e0jed4qsamhf2r85ps3sxc3g,704,uosmo,3731385,gamm/pool/704,153362272011435000
4708173,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,704,uosmo,100000000,gamm/pool/704,4110043361553850620
4708176,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1r6x4peu7qzldpf52l9d8t2gf0nh7nqpr6wkdx7,3,uosmo,82515,gamm/pool/3,4123605487052692057
4708179,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,2,uosmo,15000000,gamm/pool/2,6108986266730921680343
4708180,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo135e37wajjgg8pkk6tr6vmw0flqwcfr348vpla2,722,uosmo,4800000,gamm/pool/722,11873660520094589718
4708181,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,497,uosmo,23289783,gamm/pool/497,3839935546655001339
4708183,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1aeye326da8zpn3vdyc7uftwpakq8lshlnvxysp,712,uosmo,959803,gamm/pool/712,65168615136488464
4708185,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ljd6d8quzfn4zev99unxnz5x89frev3vh0qecm,712,uosmo,5150000,gamm/pool/712,349674100695744920
4708188,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1x236pvq3x2tuhnxt7zw2jtz2shq4p0r63cv2ke,678,uosmo,15000000,gamm/pool/678,1670274143200177527
4708189,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1xvjpeasu2425tqdff7z2fljjzam8nvfytynvp0,674,uosmo,120000,gamm/pool/674,21442144959796283
4708191,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo177pmvcseh978hhvg8cn2hg4t4emc0ppkf95m04,712,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1092,gamm/pool/712,19774687372467544
4708194,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1xvjpeasu2425tqdff7z2fljjzam8nvfytynvp0,1,uosmo,127103,gamm/pool/1,598841153527969984
4708195,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1r0gtpf5s4v3ryujwza96qe2v606cgywfxrsjya,678,uosmo,20000,gamm/pool/678,2226993775449462
4708195,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1h0wqcjg6r35a9vv8rz7t3a2pw79x5a7dx44ll3,678,uosmo,121901794,gamm/pool/678,13573695796147642964
4708195,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1v5y3cyyz54krs03hrms75znzz76e42q8qnz7rj,674,uosmo,3200000,gamm/pool/674,571790331276213896
4708196,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1l36gssjhny76lxhtzvgz96a55p74uf6kd3j623,678,uosmo,516260,gamm/pool/678,57485124889006440
4708196,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1r0jjedk45867vfqtvhu9m9jfwtw6kyr09d5e8e,712,uosmo,11306156,gamm/pool/712,767676655958111941
4708198,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1azeezpnwsde5yy6pacjrc6hjydlpta3f5z8rz5,1,uosmo,98000000,gamm/pool/1,461720001420039360404
4708199,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1nwdy6krc9ulf85qdsd6dv5qfhwsu0xkxpf3tnw,606,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,245750254,gamm/pool/606,14418081544066221620
4708200,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1xvjpeasu2425tqdff7z2fljjzam8nvfytynvp0,641,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,1707382,gamm/pool/641,1435195675802589154
4708200,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,605,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,29184819706,gamm/pool/605,2641158470627863809874
4708202,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ljd6d8quzfn4zev99unxnz5x89frev3vh0qecm,641,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,73699918,gamm/pool/641,61950783256697158605
4708203,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1cazym65024jv8pk0a4xnkpn7hu0g3hrgafw8zp,674,uosmo,3230907,gamm/pool/674,577312538638492104
4708203,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo17jslz2lwqfwt8yhklmdzrga370mae4axc2hy2f,9,uosmo,61561,gamm/pool/9,23096152693746886619
4708206,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1nvn4sfc3r2d69c7v0j9v7ak87xepz9q59a6ug0,712,uosmo,34466657,gamm/pool/712,2340243461898751351
4708207,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1rjf699kz55upwy8ggkgnl8r9rv3epavzx4qtlf,1,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,221984,gamm/pool/1,8189308515710568207
4708208,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,674,uosmo,600000000,gamm/pool/674,107323422403929308479
4708208,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo14f50nkkeyxjke8ulh73wy4f3fzpsxh7q44rmga,584,uosmo,4030921,gamm/pool/584,206103700748894028
4708210,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ljd6d8quzfn4zev99unxnz5x89frev3vh0qecm,605,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,29498580243,gamm/pool/605,2669544559828228423473
4708212,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,712,uosmo,24000000,gamm/pool/712,1629563765390593080
4708217,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1exl5zd40r8f4lw5rlmd5qz4np8hwnms5jd0sr2,678,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,413613,gamm/pool/678,40788355668600305
4708217,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo12c2fp5j48gzestymuq5azpnf4wndef24tgukjr,712,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2850,gamm/pool/712,51609874430996464
4708218,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo15faf9f504nzd2xrwjh77u0y99x7ncutuwnygnl,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,8764997,gamm/pool/604,21321257878660
4708220,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ljd6d8quzfn4zev99unxnz5x89frev3vh0qecm,625,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,159437052,gamm/pool/625,627708454691881236893
4708220,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,674,uosmo,10000000,gamm/pool/674,1788604340778338636
4708220,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1f4ffzycapwnvyy23p73djcnxa668eydhp03muc,641,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,983825,gamm/pool/641,826983911546813134
4708221,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1l75hp5tdhytl58fmr95g2xfvzxu22uwnm3j7ht,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,3333819,gamm/pool/604,8109666920455
4708222,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1exl5zd40r8f4lw5rlmd5qz4np8hwnms5jd0sr2,678,uosmo,577683,gamm/pool/678,64340499517433804
4708224,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1pdefk84ehl8msc3axs265pw0u6v2h7mlg5k6am,712,uosmo,7528135,gamm/pool/712,511147637332937784
4708226,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,678,uosmo,10000000,gamm/pool/678,1113705269098875395
4708226,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13yufths840y72wvq7gm6pmev49tcl0hs2k2zew,649,ibc/F6B691D5F7126579DDC87357B09D653B47FDCE0A3383FF33C8D8B544FE29A8A6,341,gamm/pool/649,1334326147371767759
4708226,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1jxaemv7w52tdcssp3gsd5fzm9fk56qu709u4gy,621,ibc/307E5C96C8F60D1CBEE269A9A86C0834E1DB06F2B3788AE4F716EDB97A48B97D,14600683,gamm/pool/621,1208058653267822
4708227,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1m8sxn5fnn74ftw2npw5d2fu4gxlha64ttur36x,704,uosmo,50000,gamm/pool/704,2055001310100580
4708230,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1l75hp5tdhytl58fmr95g2xfvzxu22uwnm3j7ht,712,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,19425,gamm/pool/712,351762486980608399
4708231,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo145zkm7r8m8e7tkq9vrkg60qpyw2udde4q065c9,631,uosmo,455653,gamm/pool/631,2468894749201904932
4708231,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1f4ffzycapwnvyy23p73djcnxa668eydhp03muc,722,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,14071308480175409,gamm/pool/722,67746879464911608
4708234,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,704,uosmo,20205626,gamm/pool/704,830450985743000935
4708234,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1p3nf9fhf86qnyxuyes3flt0hg97a60lzscntne,9,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,22900000001,gamm/pool/9,13341367505970938227210
4708234,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,712,uosmo,65000000,gamm/pool/712,4413374324800226185
4708235,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1jxaemv7w52tdcssp3gsd5fzm9fk56qu709u4gy,704,uosmo,756556,gamm/pool/704,31094412465576788
4708236,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,722,uosmo,190000000,gamm/pool/722,469815091343748734796
4708240,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1y2tavpz2seuvrww0a5qzlf8gckamfyhkrzpmyd,1,uosmo,4435003,gamm/pool/1,20886597970464245323
4708242,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1exl5zd40r8f4lw5rlmd5qz4np8hwnms5jd0sr2,625,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,790,gamm/pool/625,3110238881740161
4708244,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1q7zavqhyrjx3ck2x9duqnumspfnx5s7c9pccmt,629,uosmo,628769,gamm/pool/629,460932530985304
4708244,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,704,uosmo,35197917,gamm/pool/704,1446630733293624386
4708246,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1y9da46mj76n0ly4hvtglfnfwuezspksya3j8as,712,uosmo,13500000,gamm/pool/712,916619778831893267
4708247,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lgu66ly24wz0x95hkhuzny754hfm9pkucqhxkc,719,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,4776694,gamm/pool/719,74990883140679280002
