block,sender,pool_id,msg_type,original_shares,new_total_shares,denom_1,pool_original_amount_1,pool_adjustment_amount_1,denom_2,pool_original_amount_2,pool_adjustment_amount_2
4708870,osmo10xnqv49h7hh0gfspl7pq6w5nfqtkvj4rxzhel9,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2966108956097874214641697,2966729677773871724508570,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14865011132504,14871328252996,uosmo,13447376923609,13447376923609
4708871,osmo1ghru4ezs94ngdgd9ragkkczeaktcwf95czlslg,625,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,66322531226552765022132164,66322539703700167422832929,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,8441632093184,8441634253263,uosmo,90863933991,90863933991
4708876,osmo1ghru4ezs94ngdgd9ragkkczeaktcwf95czlslg,648,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,293141756105780305854376096,293141756398121260377089936,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,917557507898504689852741,917557509730375287305707,uosmo,170728769402,170728769402
4708877,osmo10xnqv49h7hh0gfspl7pq6w5nfqtkvj4rxzhel9,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2966729677773871724508570,2970833984761237172159162,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14872188300045,14872188300045,uosmo,13446623364181,13483360948040
4708878,osmo1pkp8xhsw4yl3mcecurv386jw4j2y776wqn05dq,3,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,105640623631708862619057606,105640628632422199234708218,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,3441583154537,3441583154537,uosmo,1055832862837,1055832962837
4708878,osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,619,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,329271723043168907611850,329271723043197382420790,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,5776569819768,5776569819769,uosmo,106402110078,106402110078
4708883,osmo1ghru4ezs94ngdgd9ragkkczeaktcwf95czlslg,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737935271685795120869162,1737935272155363136902596,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,185548200696052076475655,185548200796052076475656,uosmo,343143504574,343143504574
4708883,osmo1q3n9akx0spr55y24a50yqlnx2f7xrprt2ua8tr,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592483666604704630714390,592483674208149658148187,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16367159911,16367159911,uosmo,4371562950023,4371563062076
4708884,osmo1k4yykdjpfpeadxcqx9ywm73qfye6mv4u5gznwd,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592483674208149658148187,592483711611889167332092,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16367159911,16367159911,uosmo,4371563062076,4371563613300
4708885,osmo1pkp8xhsw4yl3mcecurv386jw4j2y776wqn05dq,2,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,549968555677693364777821591,549968596377841060355385478,uion,1345833604,1345833604,uosmo,269173249434,269173349434
4708888,osmo1ghru4ezs94ngdgd9ragkkczeaktcwf95czlslg,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737932908058871268112237,1737933035037739251838100,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,185627834863129424266049,185627834863129424266049,uosmo,342996662496,342996712496
4708890,osmo1qkfmakm3h97uafajfwx24lecafl5e8s5a3449y,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2970832424867129847747070,2970833767053159337196613,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14889535641315,14889535641315,uosmo,13468138870978,13468150870978
4708892,osmo1gz8vgplztfvewdf2kj6m3m4g0mulqlq2evn4r9,674,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,843914732170522163616420,843918504775373176866550,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2651359655044754034014269,2651359655044754034014269,uosmo,2363735192776,2363756192776
4708894,osmo1q3n9akx0spr55y24a50yqlnx2f7xrprt2ua8tr,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834454044525477034304472847,834454068810651506573875082,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4608928485932510,4608928754431381,uosmo,188040291909,188040291909
4708894,osmo1pkp8xhsw4yl3mcecurv386jw4j2y776wqn05dq,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,445911381324741367130075,445911382306656849278170,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3412477704799019316084,3412477704799019316084,uosmo,5452800062699,5452800086699
4708897,osmo1qkfmakm3h97uafajfwx24lecafl5e8s5a3449y,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,445911382306656849278170,445911791437920300039784,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3412477704799019316084,3412477704799019316084,uosmo,5452800086699,5452810086699
4708897,osmo1nzq74mk2n2gasqgglfwjhqml4mfn88dwxyllyr,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592483448577276454751357,592483672501295550993778,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16367150293,16367150293,uosmo,4371562374261,4371565674261
4708897,osmo1ghru4ezs94ngdgd9ragkkczeaktcwf95czlslg,42,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,75807749399926594496741,75807755929423261655985,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,1020039294269,1020039294269,uosmo,290165197517,290165247517
4708898,osmo1xcquwffc0efn34pazvlsrasvnu5ctunk2ph85y,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592483672501295550993778,592485172340438430803602,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16367150293,16367150293,uosmo,4371565674261,4371587777635
4708908,osmo1jtcdzzp0ezsfvmw7m4zv9xsq3p67hx7cw7zkv2,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392359549683289409782859530,392359652349868337538977073,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5333750652701,5333753432701,uosmo,41439324666163,41439324666163
4708913,osmo1lyvc50gtq45ljnlsqg5nygufqppek79na3zl67,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348479989680732102900,348480914342467242384,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71502928736940,71503308736940,uosmo,2009811477622,2009811477622
4708913,osmo18csj66z9vym6k35ccqt0x0n9aycju9dt2h89xy,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2970670914222615550731719,2970671099530710808211384,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14890209152313,14890209152313,uosmo,13466110477582,13466112132425
4708915,osmo1hqaanlhydmwg3n548eu2gusqrtsgaq9gh6t8ns,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592485172340438430803602,592485247871450885246652,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16362640845,16362640845,uosmo,4372795017491,4372796130912
4708925,osmo1exqhhrc46xcqv2nafkh5d6w43fakelf093uwtt,662,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,10570083491310812746484,10570091807273933759189,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,1317859929611821,1317862029558821,uosmo,11305102348,11305102348
4708932,osmo1xx29tj8f2vjkxec4jwzjkw75ttx4n2aey59wnv,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392359621831749670882031092,392359624212164469712649705,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5333349073010,5333349073010,uosmo,41442510766846,41442511272935
4708934,osmo1njn4zjjrhs89nfwskjtzerchdkur5pfx0jdnsk,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,445909915450242850990001,445910876854682699820078,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3407002649195769474488,3407002649195769474488,uosmo,5461594347571,5461617883959
4708937,osmo1pqpyt5j36vqrytaetvvtlyu6qhf0k5knfswsfx,719,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,15540236893927660774889371,15540240545914143538518724,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,697655339998,697655573532,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,396254049136,396254049136
4708938,osmo1w5h4fh48p3x8tkaqt0vdt49vnk082s9v3hnhjm,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,445910876854682699820078,445911007566771629597603,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3407002649195769474488,3407002649195769474488,uosmo,5461617883959,5461621083959
4708940,osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,648,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,293141756344766560036461360,293141756344860922259527350,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,917557509730375287305707,917557509730966582054632,uosmo,170728769402,170728769402
4708940,osmo1ed7an6qatn7kc2a0huh7w8vgl2ycdn4jmax4re,573,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2127117981058877228977,2127117981061978551065,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,4454545882714,4454545882727,uosmo,64472108341,64472108341
4708942,osmo1hxg7d7sa6gxz3m0n975ztv0utnxz2whkqw5wdv,601,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,44194467477685069424366,44194467499938720863931,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3274845260666,3274845263963,uosmo,943996324925,943996324925
4708943,osmo18uekcazhharfnl27e67jw82xzt0thqm02vfxch,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834454068810651506573875082,834457528763697522301948998,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4610096155334396,4610134418627620,uosmo,187993218243,187993218243
4708945,osmo1m9wceej5mcfv33uvczvjn07hay9za7qp5sqrvc,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592392488132117574632942,592394321560936636706815,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16359766255,16359766255,uosmo,4372316506806,4372343534439
4708945,osmo12pqwf5k4hvqwaxx6h7ewzu77m9y3p9t6jh6xzp,9,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1352344920933376331118205308,1352346926406599661254306465,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1156902310172040,1156902310172040,uosmo,1805045335891,1805050693838
4708949,osmo1hxg7d7sa6gxz3m0n975ztv0utnxz2whkqw5wdv,613,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,22644830305585688863552,22644830310001457970817,ibc/E7B35499CFBEB0FF5778127ABA4FB2C4B79A6B8D3D831D4379C4048C238796BD,671119140925,671119141187,uosmo,23495776809,23495776809
4708952,osmo126cjdwpnl3akxrf5w78xxmdle0ngqm9gt2fyg5,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592394321560936636706815,592394406656462947053880,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16359766255,16359766255,uosmo,4372343534439,4372344788881
4708954,osmo1s8r8x79qzqsv0z4whxkx6z763d7spar0et4j7u,618,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,167233343339724495834144,167233370085890353622904,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,9433474889,9433474889,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,4023283016622,4023284305576
4708958,osmo1hxg7d7sa6gxz3m0n975ztv0utnxz2whkqw5wdv,619,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,329271723043197382420790,329271723554689351670500,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,5776569927849,5776569945812,uosmo,106402108091,106402108091
4708958,osmo1w7l9plltxwgam205j8ktvz7xgd0zxpc3zk9chq,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392359063704766964020330168,392359063871266899884226134,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5333245764517,5333245769023,uosmo,41443328943407,41443328943407
4708961,osmo1t803um5wsjfc9c7dgncxl3p45dt57s5c67zm2d,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592394406656462947053880,592394463267826477262011,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16337531997,16337531997,uosmo,4378307201703,4378308037243
4708961,osmo1s8r8x79qzqsv0z4whxkx6z763d7spar0et4j7u,606,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,378063013646938162522162603,378063024537367020779574353,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,16843973721,16843973721,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,3224711977013212,3224712163095498
4708969,osmo12rqnf02d65yyq8qfgu4wtuqf9uhvrlqe0sq0ee,577,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1912060380102247445313,1912060393317785336636,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,5349148174833,5349148248885,uosmo,399030846922,399030846922
4708971,osmo1w7l9plltxwgam205j8ktvz7xgd0zxpc3zk9chq,601,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,44194368226393373111196,44194368331964902934480,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3274838173292,3274838188933,uosmo,943994127883,943994127883
4708971,osmo1k6fg478rv5muppkeaj7fws3gmz2cqr76da3ez7,662,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,10570091807273933759189,10570092285995223494585,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,1317862029558821,1317862150445571,uosmo,11305102348,11305102348
4708975,osmo1vamxs6yyumkur068gnu78qzp7epv8l7ef59h4u,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,445911007566771629597603,445911264591232499289810,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3407002649195769474488,3407002649195769474488,uosmo,5461621083959,5461627376251
4708975,osmo1t803um5wsjfc9c7dgncxl3p45dt57s5c67zm2d,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348479482909837474769,348479488413329946753,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71462472245225,71462474505667,uosmo,2010948678714,2010948678714
4708976,osmo1hcx46h6pfu5paet9r7w5w9m54gmqqyykq4rjnf,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392359063871266899884226134,392359064309349210463430338,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5332890346994,5332890346994,uosmo,41446131706341,41446131799498
4708977,osmo12rqnf02d65yyq8qfgu4wtuqf9uhvrlqe0sq0ee,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592345924177600887356325,592345925322482994037396,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16337489858,16337489858,uosmo,4378319352894,4378319369793
4708978,osmo1xcquwffc0efn34pazvlsrasvnu5ctunk2ph85y,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592345925322482994037396,592348906687475110872041,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16337489858,16337489858,uosmo,4378319369793,4378363376257
4708978,osmo1v0yq88sp566yttp56v7la2f4xtg99evtg27ede,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392359064309349210463430338,392359068774345772006596217,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5332889794757,5332889794757,uosmo,41446136149151,41446137098728
4708980,osmo12l0z0yd5ssl93nd5eqc0u6al24v09adde929re,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1736937945008174439272505,1736938204004460837939909,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,186779041021922325530422,186779041021922325530422,uosmo,340508809716,340508911020
4708985,osmo18uekcazhharfnl27e67jw82xzt0thqm02vfxch,2,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,549968596377841060355385478,549973886766879904117768902,uion,1345800222,1345800222,uosmo,269200192351,269213192351
4708990,osmo1qncmeheqhsj44r7jre5a3apc2e7s374nr5nq8k,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392358328645767873799081559,392358370300869631023754842,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5332792537636,5332792537636,uosmo,41446891460595,41446900320595
4708992,osmo14vazvwyks97lz6hn0gukfpuhw6lzz7rkwexvgj,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392358370300869631023754842,392358386285891726618313545,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5332793272611,5332793272611,uosmo,41446894600042,41446898000042
4708994,osmo1k3ysg747vuhf3gj7jn5dta3c8mv4gkvvl5fvg6,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592348906687475110872041,592348980551011122958674,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16337477517,16337477517,uosmo,4378366690625,4378367780892
4708994,osmo1dm7xjrlmlzj6cv4gey2dax2jf6hatex8k385xq,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392358386285891726618313545,392358396208734146502055295,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5332705426773,5332705426773,uosmo,41447590248951,41447592359565
4708995,osmo1fp7lar7valvpajdxealzhaf5julcpvrldjrvhv,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392358396208734146502055295,392358407580958606234750356,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5332688673541,5332688673541,uosmo,41447724417522,41447726836431
4708998,osmo1sc29rzgur3zw27pdu5mjdrq4kyscl9jnl38sdj,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592348980551011122958674,592349538945190881916803,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16327090867,16327090867,uosmo,4381158709381,4381166951595
4708998,osmo1rf65vhkjamj0qx7nsu544hjzzyuzzp7g5a07vz,674,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,843889036837093176161187,843900887942016872255869,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2652233398538195147015155,2652233398538195147015155,uosmo,2362990819865,2363056765195
4709005,osmo1lz6h20wqgzv64qd5dkm5c8gmv777dz5tuecp62,719,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,15540108254899335232475945,15540108427041659027366640,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,697150860820,697150871820,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,396925802414,396925802414
4709006,osmo1dw05hg7wxd9kfufcmshqxlfwkqk9se03zdagnx,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592349538945190881916803,592349594070667158070554,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16327090867,16327090867,uosmo,4381166951595,4381167765796
4709010,osmo1lmp3djwkeuufgkp8dgd4m5n7kj9xr30e55yva6,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592252859586890368083226,592253365790203353019034,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16324805513,16324805513,uosmo,4382495829576,4382503307836
4709012,osmo105g6rh8f2809c6ezj2adtqeyfhuq9rudd7hzme,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,445911264591232499289810,445911281028321369052311,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3404721791368439110123,3404721791368439110123,uosmo,5465295177059,5465295579730
4709018,osmo1hhpcx7s5cnd9fpt2slj94t5yuczk7d5pz42rg0,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834447447994061718600923443,834450839119935652228688027,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4609698306142642,4609698306142642,uosmo,188011070738,188012600484
4709019,osmo1qsnlqls7zumjsymyxm2rm6mffpghcaf0x87cha,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2970652090147687587501164,2970652126179123540857448,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14912638148282,14912638148282,uosmo,13446523363722,13446523684327
4709021,osmo1vkd5n55u4g8pdrxkhph8nkmz3ky64rxnhejvw2,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592250740416314683316894,592254632591039675818045,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16306663618,16306663618,uosmo,4387388844483,4387446344483
4709021,osmo1mqvpc388w3sdcsnc3p3xwcydfn69ap4s5c3ygt,578,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,694026669919082235053,694045618777578179475,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,421871786027,421894706322,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,3956891389602,3956891389602
4709022,osmo1ed7an6qatn7kc2a0huh7w8vgl2ycdn4jmax4re,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834450839119935652228688027,834450839122037535387210019,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4609698306142642,4609698306165884,uosmo,188012600484,188012600484
4709026,osmo18uekcazhharfnl27e67jw82xzt0thqm02vfxch,674,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,843900882518231987609785,843902679596432401396387,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2652207053849280211648150,2652207053849280211648150,uosmo,2363080004963,2363090004963
4709026,osmo1mqvpc388w3sdcsnc3p3xwcydfn69ap4s5c3ygt,719,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,15540108427041659027366640,15540132208904660978347805,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,696581620455,696583138898,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,397685392914,397685392914
4709027,osmo15prmt53vjew0ux2dxuu6t7vqdh3qr5f8aq052d,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2970652126179123540857448,2970652178682596572702292,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14923794939939,14923794939939,uosmo,13436848844321,13436849310816
4709032,osmo1mqvpc388w3sdcsnc3p3xwcydfn69ap4s5c3ygt,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592181692661815528667637,592182261648504928367585,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16306653989,16306653989,uosmo,4387448940441,4387457354570
