block,sender,pool_id,msg_type,original_shares,share_adjustment,new_total_shares,was_exit_clean,sender_original_amount_1,sender_original_amount_2,pool_denom_1,pool_original_amount_1,pool_adjustment_amount_1,pool_denom_2,pool_original_amount_2,pool_adjustment_amount_2
4712021,osmo1v8h2dtx2n525h75fueljyk6qu2q79ktmck37a0,560,/osmosis.gamm.v1beta1.MsgExitPool,286319981220792664959729,4273472592408112434,286315707748200256847295,1,567672871,4421725,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,38019114982736,567454793,uosmo,296370026952,4423474
4712024,osmo16vrdu9dkrcvmanl2tpgx0uaqzc5gu6y3x96tru,1,/osmosis.gamm.v1beta1.MsgExitPool,392216896252509688601402624,159495893719514429852,392216736756615969086972772,1,2150125,16984833,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5373743005977,2185244,uosmo,41099647755151,16713265
4712039,osmo15ez8twgazsgytavyyffzrwafujng0yczvsmedk,1,/osmosis.gamm.v1beta1.MsgExitPool,392216736756615969086972772,79733759009450389423,392216657022856959636583349,1,1074875,8490878,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5373756149538,1092431,uosmo,41099510481306,8355121
4712043,osmo15ez8twgazsgytavyyffzrwafujng0yczvsmedk,1,/osmosis.gamm.v1beta1.MsgExitPool,392216657022856959636583349,79733759009450389423,392216577289097950186193926,1,1074874,8490881,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5373753205654,1092430,uosmo,41099516780889,8355124
4712048,osmo15ez8twgazsgytavyyffzrwafujng0yczvsmedk,585,/osmosis.gamm.v1beta1.MsgExitPool,216901128024684061202413,19644302977658957236,216881483721706402245177,1,56848827,8048867,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,629729479524,57033344,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,88591265478,8023534
4712058,osmo192n69zgxvue8kjmqa5zaa5rdkysfkzwqluyre2,704,/osmosis.gamm.v1beta1.MsgExitPool,445931577192929411121446,419758324239043372776,445511818868690367748670,1,3253825600798209247,5048458701,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3476039797210108767215,3272019105374703616,uosmo,5354742026857,5040453860
4712065,osmo1yhargpw9m83g539dkxt47d54u4pcfdkd45fzwu,1,/osmosis.gamm.v1beta1.MsgExitPool,392216577289097950186193926,157599327679499573659,392216419689770270686620267,1,2124948,16779795,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5374707122838,2159649,uosmo,41091983074377,16511461
4712076,osmo1rncs8nl5hn5dxsclqapugt07saapxst8uspg56,1,/osmosis.gamm.v1beta1.MsgExitPool,392216181380602853900861322,157586551521628801123,392216023794051332272060199,1,2124912,16777343,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5375046588685,2159612,uosmo,41089275045496,16509051
4712079,osmo1wzxl30tcjcn5783jp2vce6e52cv4ry0zp3fzyz,573,/osmosis.gamm.v1beta1.MsgExitPool,2127148419219676652777,136345884678361255,2127012073334998291522,1,284933141,4140917,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,4446122373409,284987395,uosmo,64597236618,4140551
4712085,osmo1kd8jmvgr38v88se9tv3845z4s0xrx53p5vmr0l,1,/osmosis.gamm.v1beta1.MsgExitPool,392216127108246284580623197,156993059955711299774,392215970115186328869323423,1,2117526,16709313,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5376639524364,2152117,uosmo,41076757157193,16441868
4712096,osmo1ygph68pmxwupwjpddhmav33qnrmvze4sfqk2aq,1,/osmosis.gamm.v1beta1.MsgExitPool,392215970115186328869323423,187284963470146211092,392215782830222858723112331,1,2526391,19931124,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5377187547863,2567632,uosmo,41072410170197,19612268
4712102,osmo1wkr4f2w6dyv7u608a8zecdvuj39h266py9nsvn,1,/osmosis.gamm.v1beta1.MsgExitPool,392215782830222858723112331,156614565676620402347,392215626215657182102709984,1,2112900,16665253,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5377784600638,2147387,uosmo,41067670059653,16398614
4712143,osmo1m5rwy9p40m7wsgyg07x5t9yjauh6yhf74p4ukc,561,/osmosis.gamm.v1beta1.MsgExitPool,1697671084249571080118741,122624518319640362,1697670961625052760478379,1,45166573,1923,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,624954929280849,45141133,uosmo,26648977491,1924
4712155,osmo1wte5afkekp5g0aq8fjjmlfnax3eqr2u6ll8lq2,561,/osmosis.gamm.v1beta1.MsgExitPool,1697670961625052760478379,127809013945985401193,1697543152611106775077186,1,46922182556,2011773,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,622909211947859,46895667038,uosmo,26736570783,2012860
4712164,osmo10nd7malh7x22gjat32cl2qqdc82jk9m0h25kpz,560,/osmosis.gamm.v1beta1.MsgExitPool,286315707748200256847295,12353412439053307207,286303354335761203540088,1,1640609367,12784890,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,38009891275740,1639979403,uosmo,296433220054,12789943
4712185,osmo1k3zhx2vn7s24wnf2456frnc7wcrjnw7wtta6y0,704,/osmosis.gamm.v1beta1.MsgExitPool,445490233143115395982247,2444050311879078865,445487789092803516903382,1,18929209920097293,29417331,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3473947611710304052186,19058785383347660,uosmo,5347900245145,29339671
4712205,osmo12s6hx9j7f8lazzhv3cps2l57rhkae0llqk0lcv,561,/osmosis.gamm.v1beta1.MsgExitPool,1697543152611106775077186,761018019727731,1697543151850088755349455,1,281767,11,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,628165120213004,281609,uosmo,26509719811,11
4712222,osmo1kwsx8mwpp8r580xdxv26u6rqtz8kgtgrgcfgaf,604,/osmosis.gamm.v1beta1.MsgExitPool,348416601438638120917,1358117482769025,348415243321155351892,1,277753111,7856974,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71266633273456,277795203,uosmo,2015965153054,7858171
4712228,osmo1r9yetwqdfqcrky4yd07rwrkhumkphdqzywvp0e,497,/osmosis.gamm.v1beta1.MsgExitPool,1398989338781262351582418,55631647613742217074,1398933707133648609365344,1,52630991,169903009,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,1323948040576,52647585,uosmo,4273768868473,169948974
4712236,osmo1ucnayk6wfhhhuy4n392av40sj8getfvq9ssp3h,678,/osmosis.gamm.v1beta1.MsgExitPool,2970424111340151678466830,3382868925372991349,2970420728471226305475481,1,17381955,14956330,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14479805396541,16490333,uosmo,13820444879717,15739420
4712265,osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,1,/osmosis.gamm.v1beta1.MsgExitPool,392215516083241177302964879,126545892535964701659,392215389537348641338263220,1,1701913,13507979,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5361269180723,1729780,uosmo,41198863083736,13292556
4712271,osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,604,/osmosis.gamm.v1beta1.MsgExitPool,348415243321155351892,2022310763142503,348413221010392209389,1,413655269,11697610,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71277693004055,413717965,uosmo,2015638102513,11699392
4712274,osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,611,/osmosis.gamm.v1beta1.MsgExitPool,1074464368859141015512941,22562055178102414776,1074441806803962913098165,1,1852627,519122894,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,88245796583,1853022,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,24727298316839,519234220
4712277,osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,627,/osmosis.gamm.v1beta1.MsgExitPool,320972825002302753075618,9348652821931269988,320963476349480821805630,1,20088515,8649247,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,689710887454,20088515,uosmo,296959747574,8649248
4712277,osmo1ghswzufx33u93c0mx9pzey5q22fz9x783wp5dp,553,/osmosis.gamm.v1beta1.MsgExitPool,289003637830306219477710227058434,7667735959112501898645123649,288995970094347106975811581934785,1,944349070387,2039358,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,35628955681272344,945294068662,uosmo,76942121355,2041399
4712280,osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,619,/osmosis.gamm.v1beta1.MsgExitPool,329112288659726084371999,10471125690192419615,329101817534035891952384,1,184282458,3372804,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,5792768449860,184304289,uosmo,106006916074,3372744
4712282,osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,608,/osmosis.gamm.v1beta1.MsgExitPool,93332651151609329134,214343024576287,93332436808584752847,1,406948750,492425,ibc/8A34AF0C1943FD0DFCDE9ADBF0B2C9959C45E87E6088EA2FC6ADACD59261B8A2,177206035821309,406962378,uosmo,214412382838,492408
4712284,osmo15nrqqp9gcyvhpqxzd73awz4ad2qmt3qky20896,560,/osmosis.gamm.v1beta1.MsgExitPool,286303354335761203540088,2078853461080700379,286301275482300122839709,1,276093907,2151390,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,38009536827302,275987884,uosmo,296410451337,2152241
4712297,osmo1qyt7gwfxp0eh7k5cvmhj8ud8stlxnx6gmxtqe9,704,/osmosis.gamm.v1beta1.MsgExitPool,440223692350103168486720,5673647077190103863,440218018703025978382857,1,43728829269895679,68208480,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3482339043434674943693,44880734678530744,uosmo,5380964436150,69350409
4712299,osmo1402fqvp93tk5lwysg26gxmqqvkfqkjnrqe92vu,560,/osmosis.gamm.v1beta1.MsgExitPool,286301275482300122839709,73846934129279567662,286227428548170843272047,1,9805862965,76437704,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,38002300772929,9802098845,uosmo,296462652273,76467902
4712302,osmo1402fqvp93tk5lwysg26gxmqqvkfqkjnrqe92vu,561,/osmosis.gamm.v1beta1.MsgExitPool,1697543151850088755349455,37324661654655701138,1697505827188434099648317,1,13795713658,583590,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,628958310045082,13829195500,uosmo,26477159918,582165
4712345,osmo10g3hzsme335q8r2g3p4y3x7s2pv587fwmpmsk7,690,/osmosis.gamm.v1beta1.MsgExitPool,1200803093667807820058998,28936683195071364606,1200774156984612748694392,1,45050603,3790128,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2018310079098,48636782,uosmo,169564410777,4086125
4712358,osmo1nmlt2tkcsp46m305euparp8z04w3cz2kscejvd,1,/osmosis.gamm.v1beta1.MsgExitPool,392215389537348641338263220,153841179004848698754,392215235696169636489564466,1,2066770,16439510,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5355561942379,2100646,uosmo,41244583875606,16177629
4712390,osmo1cww8ylq7ge7ps8776qvugasd6yks3c7u6wqyht,561,/osmosis.gamm.v1beta1.MsgExitPool,1697505827188434099648317,52349051312154575092,1697453478137121945073225,1,19304592137,820404,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,625657866868362,19294540997,uosmo,26616312662,820815
4712392,osmo1575dcet8r0pnz34f3c7dr97l2j8rl08vratfm6,690,/osmosis.gamm.v1beta1.MsgExitPool,1200774156984612748694392,75436141629428599,1200774081548471119265793,1,117443,9880,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2018248948620,126792,uosmo,169561377865,10652
4712419,osmo1ucnayk6wfhhhuy4n392av40sj8getfvq9ssp3h,678,/osmosis.gamm.v1beta1.MsgExitPool,2970395288537005857117697,3349040236119261436,2970391939496769737856261,1,17214971,14800843,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14484776100898,16331192,uosmo,13816359524365,15577571
4712424,osmo1ucnayk6wfhhhuy4n392av40sj8getfvq9ssp3h,678,/osmosis.gamm.v1beta1.MsgExitPool,2970391939496769737856261,33828689253729913,2970391905668080484126348,1,173825,149557,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14473679657832,164835,uosmo,13825889399682,157457
4712486,osmo1c3xhz65yh5qj78rp5tprkckdga263wfl7mmgp7,560,/osmosis.gamm.v1beta1.MsgExitPool,286227428548170843272047,14831586360000997802,286212596961810842274245,1,1969729633,15349634,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37998238904936,1968973290,uosmo,296342087974,15355702
4712498,osmo1c3xhz65yh5qj78rp5tprkckdga263wfl7mmgp7,574,/osmosis.gamm.v1beta1.MsgExitPool,6891454136665737198147,7263540801498508518,6884190595864238689629,1,7896810,4318989871,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7496112043,7900845,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,4095653991140,4316788486
4712500,osmo1c3xhz65yh5qj78rp5tprkckdga263wfl7mmgp7,574,/osmosis.gamm.v1beta1.MsgExitPool,6884190595864238689629,2421180267166169506,6881769415597072520123,1,2632270,1439663290,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7485534673,2632673,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,4092804949527,1439445704
4712543,osmo1g40gzgswcl7shzm8nr8k283ue07x9ut43xlnhy,1,/osmosis.gamm.v1beta1.MsgExitPool,378091555437645003940409393,5170890531037642457376,378086384547113966297952017,1,68067338,550861803,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5372023769752,73469365,uosmo,42100206134510,575774714
4712575,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,553,/osmosis.gamm.v1beta1.MsgExitPool,288995970094347106975811581934785,313393708736959663378232114702,288682576385610147312433349820083,1,38459420994223,83651324,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,35500839101590868,38497905786331,uosmo,77216248321,83735030
4712598,osmo1q8v5vutp5x6jej33qfdjqd5xjmls65r93yzxw9,669,/osmosis.gamm.v1beta1.MsgExitPool,76564615820948702070024,369298918118268777641,76195316902830433292383,1,360693618,23943411,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,74854246299,361049185,uosmo,4968965041,23967121
4712621,osmo13v04eleavls6pudptc0lg7t3yte6fxn7tshdjv,1,/osmosis.gamm.v1beta1.MsgExitPool,375320550146515039070772865,2157411324804303678959,375318392735190234767093906,1,28287057,229708087,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5374777908955,30895208,uosmo,42265271032321,242948525
4712699,osmo1ew4ezkyx96zwey29s37qpzsv9pg3fjnmr82xd6,560,/osmosis.gamm.v1beta1.MsgExitPool,286212596961810842274245,5669391483233312855,286206927570327608961390,1,756137601,5842639,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,38157937277224,755844735,uosmo,295077388079,5844988
4712702,osmo1ew4ezkyx96zwey29s37qpzsv9pg3fjnmr82xd6,560,/osmosis.gamm.v1beta1.MsgExitPool,286206927570327608961390,5669391483233312854,286201258178844375648536,1,756137601,5842639,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,38157181432489,755844735,uosmo,295071543091,5844988
4712735,osmo1ew4ezkyx96zwey29s37qpzsv9pg3fjnmr82xd6,1,/osmosis.gamm.v1beta1.MsgExitPool,372403016274353389082060170,337001442354978144505,372402679272911034103915665,1,4396187,35895692,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5372827515267,4862072,uosmo,42478166393527,38440084
4712738,osmo127cz3qd25qefq2d3l8zdl9xqzatskjcq4n5eg2,3,/osmosis.gamm.v1beta1.MsgExitPool,105643280787869916459521743,5008870075972415524,105643275778999840487106219,1,163346,49950,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,3447373840624,163450,uosmo,1054178178786,49981
4712738,osmo1ew4ezkyx96zwey29s37qpzsv9pg3fjnmr82xd6,1,/osmosis.gamm.v1beta1.MsgExitPool,372198684359838421595043380,337001442354978144504,372198347358396066616898876,1,4394223,35879654,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5372822956784,4864738,uosmo,42478125479541,38461150
4712745,osmo1za2zsg54554pvtpvxl0nz5uztnmhfncu5vtfrv,722,/osmosis.gamm.v1beta1.MsgExitPool,1735834373502841678932710,102998597647103,1735834373399843081285607,1,11638433372069,18,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,198126919478780391511486,11756187787245,uosmo,323001681138,19
4712761,osmo1za2zsg54554pvtpvxl0nz5uztnmhfncu5vtfrv,722,/osmosis.gamm.v1beta1.MsgExitPool,1735834373448660843853593,48817762567986,1735834373399843081285607,1,5521214801516,8,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,198308282756052377595045,5577125796637,uosmo,322708070098,9
4712771,osmo1pfpk6rsgc0x7g8q7y0yre86ej2enr8rhv3p8dq,1,/osmosis.gamm.v1beta1.MsgExitPool,369761101342904053336157471,38369745540166583879,369761062973158513169573592,1,499128,4081143,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5380132654207,558291,uosmo,42595787582811,4420122
4712771,osmo1za2zsg54554pvtpvxl0nz5uztnmhfncu5vtfrv,722,/osmosis.gamm.v1beta1.MsgExitPool,1735834373421540666214356,21697584928749,1735834373399843081285607,1,2453703166286,3,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,198287018225022175917929,2478548347746,uosmo,322742770023,4
4712777,osmo1452urgytnkfkt2exn987ya04qy8rgm54wel7qp,604,/osmosis.gamm.v1beta1.MsgExitPool,348419856251505676907,22730999234281,348419833520506442626,1,4633567,131936,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71033931422445,4634271,uosmo,2022633105159,131957
4712785,osmo1pfpk6rsgc0x7g8q7y0yre86ej2enr8rhv3p8dq,1,/osmosis.gamm.v1beta1.MsgExitPool,368821489190639495663050161,76851452017677682260,368821412339187477985367901,1,998231,8174087,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5380220269573,1121078,uosmo,42657939832019,8888648
4712799,osmo1jl73mvf0zjv7rwg79s8ng9xdlql8c06mk8z4pd,497,/osmosis.gamm.v1beta1.MsgExitPool,1398932987506503088855722,9953133201339021204,1398923034373301749834518,1,9343227,30636102,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,1313622118473,9346163,uosmo,4307146045801,30644497
4712803,osmo1lhxpf027r3cje4aa5zc3c29synvj2ldyllxf6s,722,/osmosis.gamm.v1beta1.MsgExitPool,1735838789181504230164614,4415781661148879007,1735834373399843081285607,1,499551289037096515,813029,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,198362132026981781889193,504611298197893760,uosmo,322622348615,820715
4712804,osmo1jl73mvf0zjv7rwg79s8ng9xdlql8c06mk8z4pd,497,/osmosis.gamm.v1beta1.MsgExitPool,1398923034373301749834518,9953133201339021204,1398913081240100410813314,1,9343358,30635672,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,1313631272310,9346294,uosmo,4307054923308,30644067
4712819,osmo1lhxpf027r3cje4aa5zc3c29synvj2ldyllxf6s,722,/osmosis.gamm.v1beta1.MsgExitPool,1735836579303343604624733,2205903500523339126,1735834373399843081285607,1,249592732817622879,406081,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,198383103254668453260391,252105519109285664,uosmo,322587592671,409944
