block,sender,pool_id,msg_type,original_pool_shares_previous_height,recorded_share_out,adjustment_share_out,extra_amount_percent
4709818,osmo1w6dpa2l2fc3v2rc9dpuhqg4lt6ykvlqgg59hun,678,/osmosis.gamm.v1beta1.MsgJoinPool,2971623278051304436198324,1015214777521912203,677085530682332160.000000,1.1378592384263364e-07
4709819,osmo1s4gurtft9t2jelz0n3l8au7l9j30x6xde8lvf3,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359617159931151005943806,15471566605811130597,10318340404680108032.000000,1.3133934700915065e-08
4709819,osmo1w6vmu7am0swz34fj4ac4zl7j3v2vqwvn9q805y,712,/osmosis.gamm.v1beta1.MsgJoinPool,595388119523964772781761,50482495257891496,33670821338832544.000000,2.8236488245901512e-08
4709821,osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,600,/osmosis.gamm.v1beta1.MsgJoinPool,70153759437930903000,3248065799002,2166499802429.859863,1.5417076074819495e-08
4709823,osmo178gvdangvdtw5stkzyg6fc5wpqpnv05h04j5lw,601,/osmosis.gamm.v1beta1.MsgJoinPool,44227297269849595873126,615281755369618,410404979673381.062500,4.632360098482023e-09
4709833,osmo16hjm338zfeeknhh9fl67fqhrl6nahg7njcc53l,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401889730504889562612754,3850237423046287648,2568113251043595264.000000,9.145609455586055e-07
4709840,osmo1js3pu9kgrmfszd935m7n40sf9gv3c970md04ad,712,/osmosis.gamm.v1beta1.MsgJoinPool,595392113693599493394463,1977948535343110927,1319252374723543808.000000,1.106312251306573e-06
4709840,osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,498,/osmosis.gamm.v1beta1.MsgJoinPool,484386375627677680529355,111733104885015406,74526332723522304.000000,7.681212408148305e-08
4709842,osmo1g00rzta7g52q94jjau5nz05vw708j0t6nvdht7,604,/osmosis.gamm.v1beta1.MsgJoinPool,348572541030900461720,628412180102264,419153031765656.562500,6.003284561893236e-07
4709843,osmo1t4etz7yktnexalgmt6jr0g93rdfltvfmm6prl9,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359632631497756817074403,110494145676105695678,73691064186230685696.000000,9.37992782955324e-08
4709844,osmo17qc3ms3pcmh0svlu0lkamzw622fdvt6pk24057,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359743125643432922770081,8871413810722140453,5916548071830654976.000000,7.531010992019596e-09
4709846,osmo1vxvqd5vxdkskz3zs27chh7t3rqse85frkxvnd9,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359751997057243644910534,99803221427055033298,66561043131936145408.000000,8.472365664245608e-08
4709846,osmo1jtugk5agsqu6wf8wrfslyszwthsw7yt5z0xqhg,678,/osmosis.gamm.v1beta1.MsgJoinPool,2971624293266081958110527,877405013671094951,585174932889518208.000000,9.834009715841634e-08
4709848,osmo1t7la9jxw9809n0hl5xu0uatr8xvak8573g5sml,42,/osmosis.gamm.v1beta1.MsgJoinPool,75895014339697935183091,10533276193403292,7024599354469000.000000,4.6230643838387084e-08
4709849,osmo1g00rzta7g52q94jjau5nz05vw708j0t6nvdht7,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359851800278670699943832,37766756350228703240,25187510607743238144.000000,3.2060472164808936e-08
4709852,osmo1n0cdlkjxn6q8v0nqspc20nnmpqmsaell3wuu5e,621,/osmosis.gamm.v1beta1.MsgJoinPool,8846822593838308235340,15275214465133563,10188622506338986.000000,5.749596004893136e-07
4709854,osmo15qqsnsa2yqweqasnahke6vcgc0pgd692295cdz,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359889567035020928647072,22178461765513746960,14791321653412857856.000000,1.8827456768317997e-08
4709854,osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,3,/osmosis.gamm.v1beta1.MsgJoinPool,105769800837625670970774994,633204142925930072,422337948062806912.000000,1.9936332431606094e-09
4709856,osmo178gvdangvdtw5stkzyg6fc5wpqpnv05h04j5lw,604,/osmosis.gamm.v1beta1.MsgJoinPool,348573169443080563984,18910317273506,12613245044917.212891,1.8065277980955754e-08
4709856,osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,573,/osmosis.gamm.v1beta1.MsgJoinPool,2127355000026337106353,4770753811152337,3181846682040058.500000,7.468882393121342e-07
4709859,osmo1dq925j7smjydges9s9ecy64fxdush2nu4cyrax,704,/osmosis.gamm.v1beta1.MsgJoinPool,447719087781086844654161,520447721895968961,347109694253448128.000000,3.871566510860855e-07
4709862,osmo1n0cdlkjxn6q8v0nqspc20nnmpqmsaell3wuu5e,601,/osmosis.gamm.v1beta1.MsgJoinPool,44227297885131351242744,41509464688001601,27687625811850020.000000,3.125173948777114e-07
4709863,osmo1svy05s8h40yx09cmfxvrfcvt0cqe37g0vqnlx7,712,/osmosis.gamm.v1beta1.MsgJoinPool,595394094290726611334002,189403297624820529,126328236406145952.000000,1.0593823749958463e-07
4709863,osmo1c0alv5xczff9w3jqlpz9cy0w9pmql0fqnjvwzw,712,/osmosis.gamm.v1beta1.MsgJoinPool,595394094290726611334002,2408334576070641242,1606311312876939776.000000,1.347029688990871e-06
4709867,osmo16lxlk2zvcvjeyqghqvt85l3yaayy85xzvvmg67,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749859718528580124700667,15577979439621505918,10388888747331026944.000000,2.965353140554839e-06
4709868,osmo1vxvqd5vxdkskz3zs27chh7t3rqse85frkxvnd9,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401893580742312608900402,3658823239703060047,2440439747654159360.000000,8.690916055201748e-07
4709881,osmo15qqsnsa2yqweqasnahke6vcgc0pgd692295cdz,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401897239565552311960449,786581297086053789,524650724128985344.000000,1.8683975132211847e-07
4709881,osmo1yas4uf89c3v33gun2xd44paau3cfvwarwfsuj0,712,/osmosis.gamm.v1beta1.MsgJoinPool,595396830111334219124521,1023763058171842273,682829619433527936.000000,5.72612518535714e-07
4709885,osmo1uv3mnjwjzgxsdm5nrqaalrljqrvhtcme694vgd,678,/osmosis.gamm.v1beta1.MsgJoinPool,2971625328179216203331100,69740322608687276,46512486213727208.000000,7.8165421925766e-09
4709886,osmo10e9hcl2lmnyphehj7klewlqn4ap9x84gv8n4kg,3,/osmosis.gamm.v1beta1.MsgJoinPool,105769801470829813896705066,50672600464416943412,33797887051493429248.000000,1.5954165462971053e-07
4709886,osmo1sqm0rm2w52lg07g0v9kynt6zqqghlfvuddene9,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359941992595638852423653,221743999468876731209,147886127339922358272.000000,1.882397740052492e-07
4709887,osmo1n0cdlkjxn6q8v0nqspc20nnmpqmsaell3wuu5e,604,/osmosis.gamm.v1beta1.MsgJoinPool,348564864229113174140,213150844666709,142172328281292.218750,2.0363035212580407e-07
4709889,osmo1nftr70d5ak6p2lg6fx9ghevkvwyc7ruzhax53k,611,/osmosis.gamm.v1beta1.MsgJoinPool,1075022956570993731138489,46173927170662192210,30798068274437373952.000000,1.4300974360242136e-05
4709895,osmo15qqsnsa2yqweqasnahke6vcgc0pgd692295cdz,498,/osmosis.gamm.v1beta1.MsgJoinPool,484382518298339621036243,1702663379754052999,1135681834728333184.000000,1.1705120200662994e-06
4709895,osmo1n0cdlkjxn6q8v0nqspc20nnmpqmsaell3wuu5e,605,/osmosis.gamm.v1beta1.MsgJoinPool,834608381916517023013024166,1508026178833814195978,1005712281857887043584.000000,6.018525371443662e-07
4709899,osmo1z75hq00728pagjzmezhml3y49hwpys5kguc38x,678,/osmosis.gamm.v1beta1.MsgJoinPool,2971625397919538812018376,874740389974742708,583397793520135424.000000,9.804140830345699e-08
4709900,osmo1cljlz2pk88nl5d40qj3sqnzedtan278sks4d9e,690,/osmosis.gamm.v1beta1.MsgJoinPool,1399989751466155154414655,1452126964702999803,968593648473510528.000000,3.4538239263454614e-07
4709902,osmo1nscqpyukjl80zvuz024aspry0rk60279q4enuj,712,/osmosis.gamm.v1beta1.MsgJoinPool,595397865709218949462922,1960018047701069259,1307293095713480448.000000,1.0962728241498813e-06
4709902,osmo17qc3ms3pcmh0svlu0lkamzw622fdvt6pk24057,712,/osmosis.gamm.v1beta1.MsgJoinPool,595397865709218949462922,259234426841665313,172904212172354848.000000,1.4499565210339127e-07
4709902,osmo1mj64cp8hqy94gkl4du6vltl4d5e2vl9ueutauc,1,/osmosis.gamm.v1beta1.MsgJoinPool,392337271815514678956787494,609808229210118270620,406695007097848397824.000000,5.176981359721417e-07
4709907,osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,621,/osmosis.gamm.v1beta1.MsgJoinPool,8846837869052773368903,654396758816450,436484971138784.500000,2.4631596339580758e-08
4709913,osmo1lmu3h8xgqnxwsg85fwfsegpl5geqax274yy5at,712,/osmosis.gamm.v1beta1.MsgJoinPool,595400084961693492197494,413687343165051995,275921238652904000.000000,2.3138360332768136e-07
4709916,osmo1exw2am3hz7deqe35tjyuua2y87arqzcvy36k8k,577,/osmosis.gamm.v1beta1.MsgJoinPool,1912453915526012172347,2666804651587815,1779108516324666.000000,4.641640822606355e-07
4709917,osmo1qewmjwfnudz34rqefkaxf50jtxq5j0wveyggtu,690,/osmosis.gamm.v1beta1.MsgJoinPool,1399983564190720839974025,1246630313551782900,831523849533198720.000000,2.9650730520129777e-07
4709917,osmo1dmepl046vkmqsxly2qcm9sfnmnhlz6w9lvfxus,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749875402165994019243373,34311596422822186762,22882258855303876608.000000,6.53113060735964e-06
4709925,osmo15qqsnsa2yqweqasnahke6vcgc0pgd692295cdz,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749909740251074202773754,5561726737359899626,3709092089987521024.000000,1.0586928731323375e-06
4709927,osmo1nm3hhhx54l0av3u2yuu25yvx52mxdqaqjywklf,712,/osmosis.gamm.v1beta1.MsgJoinPool,595428342145670252145002,188154473356500570,125495295431113088.000000,1.0523368478409148e-07
4709930,osmo1hmgwsu4lzxlrdnua2mf959qphxuym3nzx47a8f,584,/osmosis.gamm.v1beta1.MsgJoinPool,167566158641484450849239,870476406959937907,580511802352793600.000000,1.730421494478625e-06
4709931,osmo15cxzysdx8aavudyr8phtreq2uw6k5j3gfl7ljp,653,/osmosis.gamm.v1beta1.MsgJoinPool,57788792977035834474071,14008815741430762283119,9378369191896549425152.000000,0.03282836392334282
4709931,osmo1exw2am3hz7deqe35tjyuua2y87arqzcvy36k8k,641,/osmosis.gamm.v1beta1.MsgJoinPool,22131082507711028417148665,10137973570944554087,6760961194324809728.000000,1.5259116816204843e-07
4709940,osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,601,/osmosis.gamm.v1beta1.MsgJoinPool,44227339394596039244345,376562998165933,251174893874755.625000,2.8350812597228816e-09
4709947,osmo1lwkr9wpm35e93tnjj9awhhph0p6620n0ju8c2k,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749918728591639061740700,123328578797907848897,82247308738843918336.000000,2.3471135089599405e-05
4709954,osmo13j44mhvhafkpxqjfz6zrknverjc67jcc8gj7qr,1,/osmosis.gamm.v1beta1.MsgJoinPool,392337933372367725494335671,2439900305932483365816,1627225125388303204352.000000,2.0713266245245895e-06
4709965,osmo1j4fshjxr3k9sljkkav5e0axm5y7wa3syq8n67d,42,/osmosis.gamm.v1beta1.MsgJoinPool,75895024872974128586383,105504814240640146,70360734533128608.000000,4.6305977367987485e-07
4709965,osmo17kczgz6nphvh3z6vwhwm3zz25yshjfzkkkysnl,722,/osmosis.gamm.v1beta1.MsgJoinPool,1750042083530910009633505,9919437773789401574,6615231190116069376.000000,1.8880405166159632e-06
4709973,osmo1nscqpyukjl80zvuz024aspry0rk60279q4enuj,720,/osmosis.gamm.v1beta1.MsgJoinPool,736942672490826255592,6944449567896483316,4632283226334797824.000000,0.0030495417498420047
4709978,osmo1sw239ufet6hczxygckp4eqyr2d552708jktc0f,641,/osmosis.gamm.v1beta1.MsgJoinPool,22131092645684599361702752,12742827050139829870,8498124264094025728.000000,1.9179782565798235e-07
4709979,osmo17e827n4m2qwt2xrzts60w9mtesexcpxzwzuzcd,1,/osmosis.gamm.v1beta1.MsgJoinPool,392340373272673657977701487,99811514536137663902,66566573995403821056.000000,8.473488178478793e-08
4709980,osmo13c7e4adsmy6ymn7ad9ee8sh33dyjrr6kuqgtvn,9,/osmosis.gamm.v1beta1.MsgJoinPool,1354246109763810459338528142,7067188897195056765665,4713050513887590875136.000000,1.738311438454289e-06
4709988,osmo17e827n4m2qwt2xrzts60w9mtesexcpxzwzuzcd,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401831958118115349926136,3839794099270984489,2561147540822256128.000000,9.121179135585634e-07
4709992,osmo1u7kpm6xn2ndnkhwwjzdg6v8ttp77n06gq59d4c,690,/osmosis.gamm.v1beta1.MsgJoinPool,1399946572929168742137750,25255840427121827407,16846079729380966400.000000,6.006875718474684e-06
4709993,osmo1sw239ufet6hczxygckp4eqyr2d552708jktc0f,604,/osmosis.gamm.v1beta1.MsgJoinPool,348565079931022317711,113453339978011,75673758277543.843750,1.0838591398882635e-07
4709993,osmo14ufjhc808xnmmf8e8h56fssen2aqz9rpqa3jt4,716,/osmosis.gamm.v1beta1.MsgJoinPool,586106762388900566217,16464460553113751,10978434231532106.000000,9.35932526225712e-06
4709995,osmo12xv02sks2ddhg5k7vtnv05y52uwv3k7wjha7g9,704,/osmosis.gamm.v1beta1.MsgJoinPool,447719608228808740623122,6160584430200455540,4108767294050856448.000000,4.582627900317528e-06
4709995,osmo1xafddep28088usdge8llspappkzj29wu34vd3p,722,/osmosis.gamm.v1beta1.MsgJoinPool,1750052455246209999840077,7035628429005448942,4692030908102988800.000000,1.339142280613235e-06
4709996,osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,722,/osmosis.gamm.v1beta1.MsgJoinPool,1750059517247501212011926,8140260433441121038,5428705330180816896.000000,1.5493857282850938e-06
4710002,osmo1jyp2hj8znp24uhfrlzjtqr6ftlfs788z58httz,604,/osmosis.gamm.v1beta1.MsgJoinPool,348565193384362295722,30058639338662,20049213252837.164062,2.871607287154051e-08
4710003,osmo14ufjhc808xnmmf8e8h56fssen2aqz9rpqa3jt4,653,/osmosis.gamm.v1beta1.MsgJoinPool,71797608718466596757190,33177566319829820,22211118454201164.000000,1.5274091616803325e-07
4710004,osmo1rcdx5kq3zpzjpq2n3agjqg776vvp8f8f8a7930,604,/osmosis.gamm.v1beta1.MsgJoinPool,348565223443001634384,118955686080734,79343841582429.781250,1.1364244404750399e-07
4710005,osmo1tcpmk8ztqs3f2rsu0yclzcnqjs7wu7pd9e45qf,704,/osmosis.gamm.v1beta1.MsgJoinPool,447725768813238941078662,2207898605045181043,1472545613126994944.000000,1.642393972475534e-06
4710007,osmo1dlwzczuey4wfue5xqk7mt4ygrzk9krkszhnlgl,619,/osmosis.gamm.v1beta1.MsgJoinPool,329130544059927159976560,1377295825894763638,918512197320148736.000000,1.3939085064542041e-06
4710007,osmo17rxdrdxhztsxn3272hl0dps0u6sudqla8qh8jp,631,/osmosis.gamm.v1beta1.MsgJoinPool,1828873915103072160063745,44451517787502514999,24702130868580560896.000000,1.0798068893671357e-05
4710008,osmo1psz0dvuka0du625h8hfwy0gdlu2etmknwfnjnr,674,/osmosis.gamm.v1beta1.MsgJoinPool,844390946582002647905292,818825742603229732,546067930785534976.000000,3.2302219592475527e-07
4710015,osmo10xg44tzq6k0taym44dkt7yq8w044wk2lg5um8m,605,/osmosis.gamm.v1beta1.MsgJoinPool,834609889942695856827220144,84728660003207029287,56506084036606730240.000000,3.3815280294582176e-08
4710022,osmo1getl4xhtu3tnkptet0xfgr3285hw8th73wd4ux,722,/osmosis.gamm.v1beta1.MsgJoinPool,1750068361124509657385210,329068169795754038830,219454173729413201920.000000,6.259877323353311e-05
4710025,osmo1s3rv4alekvpwgtz3qma6uy7e88spkcrgtsms0x,674,/osmosis.gamm.v1beta1.MsgJoinPool,844391769279271879596111,253776388886544909,169241317598206880.000000,1.001134758687808e-07
4710033,osmo1g70wmrepw0279r5pzc53m6cuu0x9xmmjcylmyx,604,/osmosis.gamm.v1beta1.MsgJoinPool,348565342398687715118,95143903860356,63461302978880.140625,9.089421998501172e-08
4710037,osmo105ytzzer2c6h63tfy9cu8x6sajclzzaxhfj3xp,625,/osmosis.gamm.v1beta1.MsgJoinPool,66283901090013814353539550,37870211643634427828899,25263452140569551175680.000000,0.0001898671492028007
4710037,osmo1c5vmr5jj6dp4w40dq4w6h843e4h97sqkghy985,1,/osmosis.gamm.v1beta1.MsgJoinPool,392352254404195199606849268,47391559930144438584,31606511488265101312.000000,4.0231813479712526e-08
4710038,osmo1d0s79etshxcf8gj9smq2tyvuzrshnzzjncja0v,712,/osmosis.gamm.v1beta1.MsgJoinPool,595430925239609575711006,3434005255548860988,2290413277820749312.000000,1.920579070660924e-06
4710048,osmo1t5nvrymqj70y6lz4chd04hnmd72njnu5kezt85,662,/osmosis.gamm.v1beta1.MsgJoinPool,10583764311062516516754,1170866535639814814,780748298458968576.000000,3.6847827368036165e-05
4710048,osmo1qhf0we0fsyzczljvyct59ajzy745afdwv3csp8,605,/osmosis.gamm.v1beta1.MsgJoinPool,834609974671355860034249431,78341605383305919953,52246516552772231168.000000,3.1266198905886306e-08
4710052,osmo1gvha7xfxnaruq3xe2srenr7kj40xdzhwux75ny,678,/osmosis.gamm.v1beta1.MsgJoinPool,2971656163698348805327083,3429980243425503663,2287584898063154944.000000,3.8442919484758404e-07
4710055,osmo19vjw6c4svl3yczkgmk76ar3tulx8zm085up940,712,/osmosis.gamm.v1beta1.MsgJoinPool,595434431465959374405347,1431814819232084502,954992036791604864.000000,8.007923529936222e-07
4710055,osmo1jh0urskmdrrhfgm53d0ddnd506stu63w95d3l6,2,/osmosis.gamm.v1beta1.MsgJoinPool,550058314240206796016439528,7400024345281095276462121,4407569618715530129047552.000000,0.005261664898612921
4710056,osmo1qhf0we0fsyzczljvyct59ajzy745afdwv3csp8,662,/osmosis.gamm.v1beta1.MsgJoinPool,10584935177598156331568,14765471250278137,9845798990488684.000000,4.6477862926489607e-07
4710059,osmo1fg4k093gpta9j55pyv2w5rc89qn5nea5a4qjhh,712,/osmosis.gamm.v1beta1.MsgJoinPool,595435863280778606489849,1865596833321889626,1244316021705634304.000000,1.0433952751769112e-06
4710061,osmo1e64jguv6uetfxankx4ge0jll9vqcl806u7vrka,9,/osmosis.gamm.v1beta1.MsgJoinPool,1354262720913623726985448256,533169955996157486660109,355566685941344858275840.000000,0.00013098894490822161
4710062,osmo1cejrk8fngaqv6c8vxvn785869c9pu5s6qnhnxg,1,/osmosis.gamm.v1beta1.MsgJoinPool,392352301795755129751287852,8899460243249977399,5935252876931026944.000000,7.5549631055857e-09
4710064,osmo1y29zeazclv388h692yzunqtgjwc5km55wrrn0r,719,/osmosis.gamm.v1beta1.MsgJoinPool,15703783714225129702701024,33941268230293439832,25643403883796103168.000000,5.283943754526888e-07
4710065,osmo1wfw3cdg5uvt0r5lawxr300lpthj48wx23f9y2q,584,/osmosis.gamm.v1beta1.MsgJoinPool,167567057817924878708669,80718338204201806,53830233213891232.000000,1.6046152780758464e-07
4710069,osmo1jvtpzzhmra3raks6d6e2kzm6k8yp3jgkjw3dhh,9,/osmosis.gamm.v1beta1.MsgJoinPool,1354795890869619884472108365,26914518523566471139196,17949072425229521780736.000000,6.617167562068373e-06
4710070,osmo1kcffjf3y5p65qv9yt9j7pn0e7v3h43kcxhaky4,1,/osmosis.gamm.v1beta1.MsgJoinPool,392352321718788247156566676,553481354694199508016,369129330654413651968.000000,4.698614817706368e-07
4710071,osmo1huaayys7a8uv9d6e7ps9avzxfm9ffe955sl7hf,627,/osmosis.gamm.v1beta1.MsgJoinPool,321012318845094359699263,7721296529699978,5149443897649412.000000,8.011693929950363e-09
4710073,osmo1q6vnjhcm5mj4vhdmvpmcr9ugvvzrqlc5v5qyjn,1,/osmosis.gamm.v1beta1.MsgJoinPool,392352875200142941356074692,1131927920227187180,754908529436109952.000000,9.609191402845542e-10
4710074,osmo1q9f32exz4dff8amtt7ppl9nsnkr7myzhc2uzzv,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401835797912214620910625,103029378049616319787,68720726008282537984.000000,2.4468686273922154e-05
4710078,osmo1pu8n44ftfm4qyfz6lxkejw23nng7xwje0mr3af,577,/osmosis.gamm.v1beta1.MsgJoinPool,1912456582330663760162,961065906937819,641157026167748.625000,1.6727616237773636e-07
4710078,osmo1dky9zrjwttgz677zr7jw34wvr3u6ap2tekcdm3,674,/osmosis.gamm.v1beta1.MsgJoinPool,844408761586470633337264,71116253882603616,47426825492111672.000000,2.8054448838926688e-08
4710084,osmo1l4zazvpdm6uplllq9vangmkj2ttkhlmx90rhqv,1,/osmosis.gamm.v1beta1.MsgJoinPool,392352974569028375610062317,109620010532520586983,73108083535272091648.000000,9.305879842120402e-08
4710089,osmo1cdujgx8hceseukzcdjcp7tjcpr8594lr3rvk9z,577,/osmosis.gamm.v1beta1.MsgJoinPool,1912457543396570697981,6173572629370375,4118582752029530.000000,1.0745179445644555e-06
4710092,osmo1l4zazvpdm6uplllq9vangmkj2ttkhlmx90rhqv,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401938827290264237230412,3841124536669216511,2562034944256556544.000000,9.123643937783039e-07
4710101,osmo1p5t6df7a2hdy9p48z99we2er4ky4qkg0vlxmgm,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401942668414800906446923,102580488616865264798,68421316186539827200.000000,2.4360245186498306e-05
4710103,osmo1lynjdpkq8gmw7lqr6jd7udh0xm68006g8p8hk0,674,/osmosis.gamm.v1beta1.MsgJoinPool,844408832702724515940880,308657137224166,205840822383449.156250,1.2176129707076372e-10
4710106,osmo1s3deqddavqt2nfcmnx0ecxqlgzwq5p6e6gq8um,604,/osmosis.gamm.v1beta1.MsgJoinPool,348565437542591575474,32736075552822,21835072187560.066406,3.1273899006323005e-08
4710107,osmo1cdujgx8hceseukzcdjcp7tjcpr8594lr3rvk9z,601,/osmosis.gamm.v1beta1.MsgJoinPool,44227524305015775936598,34863404311588970,23254573393367120.000000,2.6247916017795985e-07
4710113,osmo1n93esxf3her0vszqzyskq5lp763qhs3ddltf8g,604,/osmosis.gamm.v1beta1.MsgJoinPool,348565470278667128296,22817554592419,15219385441151.710938,2.1798394578572943e-08
4710114,osmo1d63mzgwjl0x3e70e5hx4qvrq0tazexpwkeupe2,704,/osmosis.gamm.v1beta1.MsgJoinPool,447728919708862044299828,113682089704053109,75819633248686848.000000,8.456551704358851e-08
4710117,osmo15sr37ctf42xhgg00n2unctdpxprast5f6aa0cp,678,/osmosis.gamm.v1beta1.MsgJoinPool,2971661450011774167028955,5599541240140356621,3734548034665704448.000000,6.275892074438775e-07
4710121,osmo1meqm5tpusjywkxvd933degsh5fyqw9hdhumy8j,497,/osmosis.gamm.v1beta1.MsgJoinPool,1402043133313070343308841,102342312246713381667,68262452245160189952.000000,2.430195565848584e-05
4710124,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,/osmosis.gamm.v1beta1.MsgJoinPool,595447294326114976419512,2605088723328370342,1737542419939812864.000000,1.4569465919351834e-06
4710127,osmo1zl9t43fvpxjatedsqvusp4nedh6qqvcqj0823c,580,/osmosis.gamm.v1beta1.MsgJoinPool,1574752062357900840449,11530425958102,7699752328301.000000,2.432556614429084e-09
4710130,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,/osmosis.gamm.v1beta1.MsgJoinPool,595447294326114976419512,3935357905436142971,2624805534302288384.000000,2.2009107686006426e-06
4710137,osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,604,/osmosis.gamm.v1beta1.MsgJoinPool,348565493096221720715,23256561246107,15512204351550.099609,2.2217791193471024e-08
4710139,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,/osmosis.gamm.v1beta1.MsgJoinPool,595447294326114976419512,5875326103514394184,3918725778672514048.000000,3.285836331350425e-06
4710142,osmo193tkk6a9nx7ejn2aazmzcjkly68gjfplxlpyjk,678,/osmosis.gamm.v1beta1.MsgJoinPool,2971713534784139768824812,271203089758731256,180875704351156704.000000,3.0395716006903827e-08
